#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
1055755	23368	672	116948	107140	-	-	PPP1R13B	BRCA1	ASPP1|p53BP2-like|p85	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96KQ4	-	NP_056131	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055756	23371	672	116951	107140	-	-	TENC1	BRCA1	C1-TEN|C1TEN|TNS2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q63HR2	A0A024RB48	NP_938072|NP_736610|NP_056134	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055757	53632	672	119791	107140	-	-	PRKAG3	BRCA1	AMPKG3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UGI9	A0A024R426	NP_059127	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055758	58529	672	121849	107140	-	-	MYOZ1	BRCA1	CS-2|FATZ|MYOZ	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NP98	-	NP_067068	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055759	65108	672	122395	107140	-	-	MARCKSL1	BRCA1	F52|MACMARCKS|MLP|MLP1|MRP	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49006	-	NP_075385	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055760	79571	672	122718	107140	-	-	GCC1	BRCA1	GCC1P|GCC88	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96CN9	A4D0Z4	NP_078799	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055761	79632	672	122762	107140	RP3-329L24.3	-	FAM184A	BRCA1	C6orf60	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8NB25	H7BY63|Q6P9G8	NP_001275505|NP_078857|NP_001093881	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055762	79680	672	122804	107140	-	-	C22orf29	BRCA1	BOP	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q7L3V2	-	NP_078903	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055763	84033	672	123847	107140	RP5-1139B12.1	-	OBSCN	BRCA1	ARHGEF30|UNC89	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q5VST9	A6NGQ3|H3BPX2	NP_443075|NP_001092093|NP_001258152	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055764	84072	672	123867	107140	-	-	HORMAD1	BRCA1	CT46|NOHMA	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q86X24	-	NP_115508|NP_001186758	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055765	84140	672	123909	107140	-	-	FAM161A	BRCA1	RP28	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q3B820	-	NP_115556|NP_001188472	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055766	84446	672	124084	107140	-	-	BRSK1	BRCA1	hSAD1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8TDC3	-	NP_115806	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055767	90060	672	124658	107140	JM11	-	CCDC120	BRCA1	-	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96HB5	A8K5Q5|B4DF24	NP_296375|NP_001156794|NP_001156795|NP_001258764|NP_001156793|NP_001258765	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055768	117178	672	125567	107140	-	-	SSX2IP	BRCA1	ADIP	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y2D8	B7ZB07	NP_054740|NP_001159766|NP_001159767|NP_001159889|NP_001159765	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055769	143884	672	126821	107140	-	-	CWF19L2	BRCA1	-	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q2TBE0	-	NP_689647	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055770	148281	672	127139	107140	RP5-1037B23.1	-	SYT6	BRCA1	sytVI	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q5T7P8	I6L9C3	NP_995320|NP_001257734	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055771	151254	672	127358	107140	-	-	ALS2CR11	BRCA1	-	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q53TS8	-	NP_001161688|NP_001161689|NP_001161693|NP_689738	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055772	160492	672	127760	107140	-	-	LMNTD1	BRCA1	IFLTD1|PAS1C1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N9Z9	-	NP_001139201|NP_001243195|NP_001139199|NP_689803|NP_001139200	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055773	170082	672	127996	107140	-	-	TCEANC	BRCA1	-	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N8B7	B4DG85|A8K5F6	NP_001284493|NP_001284492|NP_689847	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055774	200081	672	128297	107140	RP4-622L5.4	-	TXLNA	BRCA1	IL14|TXLN	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P40222	-	NP_001363787|NP_001363788|NP_787048|NP_001363786	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055775	254187	672	129021	107140	-	-	TSGA10IP	BRCA1	FAM161C	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q3SY00	-	NP_689975	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055776	283471	672	129574	107140	-	-	TMPRSS12	BRCA1	CT151	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q86WS5	-	NP_872365	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055777	285753	672	130198	107140	RP11-487F23.2	-	CEP57L1	BRCA1	C6orf182|bA487F23.2|cep57R	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8IYX8	-	NP_001258782|NP_001337592|NP_001337582|NP_001258781|NP_776191|NP_001077004|NP_001337589|NP_001337591|NP_001337593|NP_001337588|NP_001337590|NP_001337581	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055778	342667	672	131192	107140	-	-	STAC2	BRCA1	24b2|24b2/STAC2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6ZMT1	D0IN09	NP_945344	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055779	100132979	672	132550	107140	-	-	GOLGA8DP	BRCA1	GOLGA8D	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Two-hybrid	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	Low Throughput	-	-	-	-	BIOGRID	-	-	-	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055780	672	580	107140	107056	-	-	BRCA1	BARD1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	-	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q99728	F6MDI1|F6MDI2|A0A087WZ19|A0A087X2H0|F6MDI0|A0AVN2	NP_001269478|NP_000456|NP_001269472|NP_001269474|NP_001269477	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055781	672	672	107140	107140	-	-	BRCA1	BRCA1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055782	672	79184	107140	122599	-	RP11-143H17.2	BRCA1	BRCC3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	BRCC36|C6.1A|CXorf53	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P46736	-	NP_001229569|NP_001018065|NP_077308	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055783	672	9577	107140	114946	-	-	BRCA1	BRE	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	BRCC4|BRCC45	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q9NXR7	-	NP_954663|NP_001248769|NP_001316043|NP_001316044|NP_954664|NP_004890|NP_954662|NP_001316041|NP_001316042|NP_954661	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055784	672	83990	107140	123841	-	-	BRCA1	BRIP1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	BACH1|FANCJ|OF	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q9BX63	A0A024QZ45	NP_114432	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055785	672	29086	107140	118855	-	HSPC142	BRCA1	BABAM1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	C19orf62|MERIT40|NBA1	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q9NWV8	A0A024R7L2|J3KQS6	NP_001028721|NP_001275686|NP_001275685|NP_054892	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055786	672	1059	107140	107488	-	-	BRCA1	CENPB	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	-	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P07199	-	NP_001801	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055787	672	1642	107140	108009	-	-	BRCA1	DDB1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q16531	-	NP_001914	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055788	672	79039	107140	122503	-	-	BRCA1	DDX54	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	DP97	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q8TDD1	-	NP_076977|NP_001104792	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055789	672	3301	107140	109534	-	RP11-54K16.1	BRCA1	DNAJA1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	DJ-2|DjA1|HDJ2|HSDJ|HSJ2|HSPF4|NEDD7|hDJ-2	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P31689	-	NP_001300968|NP_001530	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055790	672	10969	107140	116166	-	RP5-1034F7.2	BRCA1	EBNA1BP2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	EBP2|NOBP|P40	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q99848	H7C2Q8|Q6IB29	NP_006815|NP_001153408	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055791	672	84142	107140	123911	-	UNQ496/PRO1013	BRCA1	FAM175A	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	ABRA1|CCDC98	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q6UWZ7	D6REL5	NP_001332891|NP_620775	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055792	672	84985	107140	124411	-	-	BRCA1	FAM83A	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	BJ-TSA-9	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q86UY5	-	NP_996889|NP_116288|NP_001275516	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055793	672	54433	107140	119949	-	-	BRCA1	GAR1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	NOLA1	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q9NY12	A0A024RDJ3	NP_127460|NP_061856	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055794	672	54552	107140	120037	-	RP11-353K22.1	BRCA1	GNL3L	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	-	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q9NVN8	A0A024R9Y6|Q05DU1	NP_061940|NP_001171748	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055795	672	8925	107140	114439	-	-	BRCA1	HERC1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	p532|p619	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q15751	A0A024R5W0	NP_003913	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055796	672	3838	107140	110036	-	-	BRCA1	KPNA2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	IPOA1|QIP2|RCH1|SRP1alpha	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P52292	Q7Z726	NP_001307540|NP_002257	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055797	672	4292	107140	110438	-	-	BRCA1	MLH1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	COCA2|FCC2|HNPCC|HNPCC2|hMLH1	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P40692	A0A024R2S9|Q59EG3	NP_001341558|NP_001341559|NP_001161091|NP_001161090|NP_001341552|NP_001341553|NP_001341550|NP_001341551|NP_001341556|NP_001341557|NP_001341554|NP_001341555|NP_000240|NP_001245200|NP_001245203|NP_001245202|NP_001161089|NP_001341545|NP_001341544|NP_001341547|NP_001341546|NP_001341549|NP_001341548	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055798	672	2956	107140	109211	-	-	BRCA1	MSH6	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	GTBP|GTMBP|HNPCC5|HSAP|p160	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P52701	Q3SWU9	NP_000170|NP_001268421|NP_001268422|NP_001268423	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055799	672	55226	107140	120521	-	-	BRCA1	NAT10	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	ALP|NET43	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q9H0A0	-	NP_078938|NP_001137502	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055800	672	4839	107140	110902	-	-	BRCA1	NOP2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	NOL1|NOP120|NSUN1|p120	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P46087	-	NP_001245238|NP_001245239|NP_001028886|NP_006161|NP_001245237	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055801	672	4926	107140	110980	-	-	BRCA1	NUMA1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	NMP-22|NUMA	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q14980	A0A024R5M9|Q4LE64|Q3SYK8	NP_006176|NP_001273490	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055802	672	192111	107140	128154	-	-	BRCA1	PGAM5	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	BXLBV68	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q96HS1	-	NP_612642|NP_001164014|NP_001164015	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055803	672	5395	107140	111404	-	-	BRCA1	PMS2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	HNPCC4|PMS2CL|PMSL2	Affinity Capture-MS	physical	Hill SJ (2014)	PUBMED:25184681	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P54278	-	NP_001308937|NP_001308936|NP_001308935|NP_001308934|NP_001308933|NP_001308932|NP_001308939|NP_001308938|NP_001308944|NP_001308942|NP_001308943|NP_001308940|NP_001308941|NP_000526	-	-	-	-	-	-	Homo sapiens	Homo sapiens
